KPI_CATEGORY,KPI_ID,KPI_NAME,VALUE,PERIOD_START,PERIOD_END,REGION
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WOMANKIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BIRMINGHAM MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,SIGNPOST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,CATALYST SUPPORT LIMITED
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,PORCHLIGHT
